"bimac","density","bathymetry_prob","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
0,0,0.173402625844916,-1.00625097751617,"75p-100p",-3,72,0,0,0,0
0,0,0.173143667521705,-1.0037590265274,"75p-100p",-2.5,72,0,0,0,0
0,0,0.174397964879408,-1.09263718128204,"50p-75p",-2,72,0,0,0,0
0,0,0.173929820957271,-1.09470176696777,"50p-75p",-1.5,72,0,0,0,0
0,0,0.162929111686369,-1.06625068187714,"50p-75p",-1,72,0,0,0,0
0,0,0.178224337175857,-1.04691553115845,"75p-100p",-0.5,72,0,0,0,0
0,0,0.174541644653122,-1.0610591173172,"75p-100p",0,72,0,0,0,0
0,0,0.173499322433061,-1.0687540769577,"50p-75p",0.5,72,0,0,0,0
0,0,0.173297247418485,-1.0885671377182,"50p-75p",1,72,0,0,0,0
0,0,0.173167197588183,-1.00290405750275,"75p-100p",1.5,72,0,0,0,3.3711109161377
0,0,0.176467893043658,-1.02235877513885,"75p-100p",2,72,0,0,0,681.483032226562
0,0,0.173400547268702,-1.04407119750977,"75p-100p",2.5,72,0,0,0,230.78694152832
0,0,0.173143441108454,-1.08371651172638,"50p-75p",3,72,0,0,0,75.8058319091797
0,0,0.176586946884982,-1.03259360790253,"75p-100p",3.5,72,0,0,0,23.0511131286621
0,0,0.182931529755242,-1.05235052108765,"75p-100p",4,72,0,0,0,28.0341682434082
0,0.76171875,0.182406979188297,-1.05305111408234,"75p-100p",4.5,72,0,0,0,58.7391662597656
0,2.2265625,0.189154275393238,-1.04522943496704,"75p-100p",5,72,0,0,0,74.899169921875
0,2.2265625,0.184788187459154,-1.04821395874023,"75p-100p",5.5,72,0,0,0,72.716667175293
0,0.76171875,0.182293992938448,-1.06653463840485,"50p-75p",6,72,0,0,0,109.633888244629
0,0,0.182739179470699,-1.04950845241547,"75p-100p",6.5,72,0,0,0,190.016952514648
0,0,0.183806823748644,-1.07037448883057,"50p-75p",7,72,0,0,0,217.798614501953
0,0,0.180145497016233,-1.08872473239899,"50p-75p",7.5,72,0,0,0,161.473892211914
0,0,0.178102086870568,-1.03440010547638,"75p-100p",8,72,0,0,0,207.513885498047
0,0,0.176672978010397,-1.07511746883392,"50p-75p",8.5,72,0,0,0,227.476943969727
0,0,0.175219976551078,-1.03737556934357,"75p-100p",9,72,0,0,0,220.163330078125
0,0.234375,0.173679284433052,-1.04407370090485,"75p-100p",9.5,72,0,0,0,198.127227783203
0,0.76171875,0.173068140713738,-1.04603123664856,"75p-100p",10,72,0,0,0,66.6158294677734
0,0.76171875,0.17305435693423,-1.07634568214417,"50p-75p",10.5,72,0,0,0,0
0,1.7578125,0.17332979645094,-1.02300596237183,"75p-100p",11,72,0,0,0,0
0,4.453125,0.173828327355169,-1.07600200176239,"50p-75p",11.5,72,0,0,0,0
0,4.453125,0.174392648307352,-1.06236720085144,"75p-100p",12,72,0,0,0,1.13722205162048
0,1.5234375,0.174403528093156,-1.07029342651367,"50p-75p",12.5,72,0,0,0,0
0,0,0.172854329770132,-1.02419137954712,"75p-100p",13,72,0,0,0,0
0,0,0.166909099142206,-1.04988610744476,"75p-100p",13.5,72,0,0,0,0
0,1.171875,0.157762994451663,-1.10741484165192,"50p-75p",14,72,0,0,0,0
0,3.80859375,0.15275105118701,-1.03352856636047,"75p-100p",14.5,72,0,0,0,49.0188903808594
0,3.80859375,0.13597355604664,-1.02964174747467,"75p-100p",15,72,0,0,0,752.726135253906
0,1.171875,0.131231311545825,-1.00146687030792,"75p-100p",15.5,72,0,0,0,0
0,0,0.185651061027892,-1.05466294288635,"75p-100p",-4.5,72.5,0,0,0,0
0,0,0.185091219689794,-1.06690382957458,"50p-75p",-4,72.5,0,0,0,0
0,0,0.188201549838894,-1.04159915447235,"75p-100p",-3.5,72.5,0,0,0,1.6827780008316
0,0,0.185427329731812,-1.06756782531738,"50p-75p",-3,72.5,0,0,0,0
0,0,0.186122620006853,-1.02475011348724,"75p-100p",-2.5,72.5,0,0,0,0
0,0,0.188027655851828,-1.06027460098267,"75p-100p",-2,72.5,0,0,0,0
0,0,0.176123823053056,-1.0087856054306,"75p-100p",-1.5,72.5,0,0,0,0
0,0,0.173543548974741,-1.04771447181702,"75p-100p",-1,72.5,0,0,0,0
0,0,0.173766911403664,-1.03266847133636,"75p-100p",-0.5,72.5,0,0,0,0
0,0,0.174956595094993,-1.04529964923859,"75p-100p",0,72.5,0,0,0,1.30277800559998
0,0,0.173621556702506,-1.0004734992981,"75p-100p",0.5,72.5,0,0,0,4.03888893127441
0,0,0.174373261168781,-1.03488910198212,"75p-100p",1,72.5,0,0,0,1.83722293376923
0,0,0.173216993326739,-1.0281571149826,"75p-100p",1.5,72.5,0,0,0,8.75222110748291
0,0,0.179277456395981,-1.07399940490723,"50p-75p",2,72.5,0,0,0,48.2472229003906
0,0,0.18442841650976,-1.01792788505554,"75p-100p",2.5,72.5,0,0,0,67.7969436645508
0,0,0.175715232797655,-1.03007900714874,"75p-100p",3,72.5,0,0,0,7.70611095428467
0,0,0.173026488897521,-1.03984642028809,"75p-100p",3.5,72.5,0,0,0,36.6741676330566
0,0,0.173023037857184,-1.05183529853821,"75p-100p",4,72.5,0,0,0,6.2888879776001
0,0.76171875,0.173028092436718,-1.08856022357941,"50p-75p",4.5,72.5,0,0,0,38.5052757263184
0,2.2265625,0.173823871048773,-1.11204206943512,"50p-75p",5,72.5,0,0,0,20.15305519104
0,2.2265625,0.174477108789161,-1.06516659259796,"50p-75p",5.5,72.5,0,0,0,5.44277715682983
0,0.76171875,0.175720966537759,-1.07246267795563,"50p-75p",6,72.5,0,0,0,10.6327772140503
0,0,0.177413963191888,-1.06002271175385,"75p-100p",6.5,72.5,0,0,0,43.8333320617676
0,0,0.179478823522649,-1.05692648887634,"75p-100p",7,72.5,0,0,0,75.426383972168
0,0,0.176356435915407,-1.01801264286041,"75p-100p",7.5,72.5,0,0,0,94.6022262573242
0,0,0.17467308936179,-1.05981409549713,"75p-100p",8,72.5,0,0,0,22.5019435882568
0,0.46875,0.174075012429686,-1.05795383453369,"75p-100p",8.5,72.5,0,0,0,16.6911106109619
0,1.5234375,0.173254038879027,-1.10129928588867,"50p-75p",9,72.5,0,0,0,10.1961107254028
0,2.28515625,0.173026782700876,-1.05840790271759,"75p-100p",9.5,72.5,0,0,0,1.08000004291534
0,2.6953125,0.173144182589605,-1.0219658613205,"75p-100p",10,72.5,0,0,0,0
0,2.2265625,0.173490340480427,-1.06513738632202,"50p-75p",10.5,72.5,0,0,0,0
0,1.23046875,0.173989069689841,-1.05677831172943,"75p-100p",11,72.5,0,0,0,0
0,1.5234375,0.174439119381835,-1.09394383430481,"50p-75p",11.5,72.5,0,0,0,0
0,1.5234375,0.17412445390045,-1.03161931037903,"75p-100p",12,72.5,0,0,0,0
0,0.46875,0.172907105467637,-1.02127838134766,"75p-100p",12.5,72.5,0,0,0,2.3833339214325
0,0,0.168416543652958,-0.998772263526917,"75p-100p",13,72.5,0,0,0,2.10722208023071
0,0,0.157969571240157,-1.022336602211,"75p-100p",13.5,72.5,0,0,0,1.34250009059906
0,3.80859375,0.140912737602441,-1.05629539489746,"75p-100p",14,72.5,0,0,0,0
0,11.1328125,0.129480269891412,-1.08335268497467,"50p-75p",14.5,72.5,0,0,0,382.783874511719
0,11.1328125,0.165970222675459,-1.04857349395752,"75p-100p",15,72.5,0,0,0,1590.59216308594
0,3.80859375,0.229098033658434,-1.07681345939636,"50p-75p",15.5,72.5,0,0,0,0
0,0,0.177083941835889,-1.04768478870392,"75p-100p",-4.5,73,0,0,0,0
0,0,0.187612459420296,-1.04238379001617,"75p-100p",-4,73,0,0,0,0
0,0,0.184619898933498,-1.04711747169495,"75p-100p",-3.5,73,0,0,0,0
0,0,0.199079875555483,-1.03302907943726,"75p-100p",-3,73,0,0,0,0
0,0,0.191483561833089,-1.02689874172211,"75p-100p",-2.5,73,0,0,0,0
0,0.234375,0.198206112255928,-1.10794508457184,"50p-75p",-2,73,0,0,0,1.95277798175812
0,0.76171875,0.195044757812723,-1.07835149765015,"50p-75p",-1.5,73,0,0,0,0
0,0.76171875,0.185713708771953,-1.0479918718338,"75p-100p",-1,73,0,0,0,0
0,0.234375,0.192001752767071,-1.04436218738556,"75p-100p",-0.5,73,0,0,0,1.88555598258972
0,0,0.183181466526363,-1.03036022186279,"75p-100p",0,73,0,0,0,0
0,0,0.187604070908015,-1.07420921325684,"50p-75p",0.5,73,0,0,0,12.0491676330566
0,0,0.183469009153603,-1.0628787279129,"75p-100p",1,73,0,0,0,9.30666542053223
0,0,0.179852140313968,-1.0598326921463,"75p-100p",1.5,73,0,0,0,38.4111099243164
0,0,0.174084849440924,-1.01920652389526,"75p-100p",2,73,0,0,0,22.1369457244873
0,0,0.174678107599911,-1.06717216968536,"50p-75p",2.5,73,0,0,0,5.83611106872559
0,0,0.177073404727969,-1.05354869365692,"75p-100p",3,73,0,0,0,3.00638794898987
0,0,0.173067946265271,-1.02591407299042,"75p-100p",3.5,73,0,0,0,3.82055497169495
0,0,0.173991635444408,-1.04436492919922,"75p-100p",4,73,0,0,0,22.0241661071777
0,0.234375,0.173024100865739,-1.03000700473785,"75p-100p",4.5,73,0,0,0,16.3686122894287
0,0.76171875,0.182029779283211,-1.05471169948578,"75p-100p",5,73,0,0,0,8.58611106872559
0,0.76171875,0.191049101594231,-1.00294816493988,"75p-100p",5.5,73,0,0,0,7.61722326278687
0,0.234375,0.173022766126433,-1.0932559967041,"50p-75p",6,73,0,0,0,33.2997245788574
0,0,0.173116345610552,-1.06557059288025,"50p-75p",6.5,73,0,0,0,58.4047241210938
0,0,0.173062556458063,-1.08399832248688,"50p-75p",7,73,0,0,0,128.285003662109
0,0.234375,0.173851496557088,-1.04749286174774,"75p-100p",7.5,73,0,0,0,119.56916809082
0,0.76171875,0.173883040595766,-1.01266670227051,"75p-100p",8,73,0,0,0,13.7608327865601
0,2.28515625,0.1735784590809,-1.04717469215393,"75p-100p",8.5,73,0,0,0,0
0,4.6875,0.173180034168176,-1.08576142787933,"50p-75p",9,73,0,0,0,0
122.937873840332,5.21484375,0.173024220105349,-1.93657469749451,"25p-50p",9.5,73,57.9250751293366,95.7022980397735,133.47952095021,0
0,3.75,0.173146378846157,-1.05367922782898,"75p-100p",10,73,0,0,0,0.56972199678421
0,2.2265625,0.173576242487406,-1.05565619468689,"75p-100p",10.5,73,0,0,0,3.91888904571533
0,0.76171875,0.174224960482247,-1.04914164543152,"75p-100p",11,73,0,0,0,0
0,0,0.174444626511804,-1.04282462596893,"75p-100p",11.5,73,0,0,0,2.77888894081116
0,0,0.173591130457364,-1.01489663124084,"75p-100p",12,73,0,0,0,0
0,0,0.171639798009006,-1.02873492240906,"75p-100p",12.5,73,0,0,0,0
0,0,0.165717094716055,-1.08345365524292,"50p-75p",13,73,0,0,0,0
0,0,0.15395620996413,-1.02736973762512,"75p-100p",13.5,73,0,0,0,2.20166707038879
0,3.80859375,0.136784779114189,-1.09847629070282,"50p-75p",14,73,0,0,0,3.65472292900085
0,11.1328125,0.128816677101849,-1.11415755748749,"50p-75p",14.5,73,0,0,0,443.703887939453
0,11.1328125,0.135354194678829,-1.02231979370117,"75p-100p",15,73,0,0,0,907.276672363281
0,3.80859375,0.220008184681666,-1.08362829685211,"50p-75p",15.5,73,0,0,0,0
0,0,0.204219471695024,-1.03863382339478,"75p-100p",-4.5,73.5,0,0,0,0
0,0,0.193198259018228,-1.02373886108398,"75p-100p",-4,73.5,0,0,0,0
0,0,0.188890264362891,-1.03039312362671,"75p-100p",-3.5,73.5,0,0,0,0
0,0,0.191959527719326,-1.02852308750153,"75p-100p",-3,73.5,0,0,0,3.86777710914612
0,0,0.20268224321559,-1.10784602165222,"50p-75p",-2.5,73.5,0,0,0,0.994166970252991
0,0.76171875,0.191855008107824,-1.06228959560394,"75p-100p",-2,73.5,0,0,0,2.66583395004272
0,2.2265625,0.176503387827501,-1.05581772327423,"75p-100p",-1.5,73.5,0,0,0,0
0,2.2265625,0.193229198720522,-1.05965411663055,"75p-100p",-1,73.5,0,0,0,0
0,0.76171875,0.179022298861596,-1.03174912929535,"75p-100p",-0.5,73.5,0,0,0,0.582221984863281
0,0,0.187332979490724,-1.09992372989655,"50p-75p",0,73.5,0,0,0,3.84388899803162
0,0,0.185704696843683,-1.03589379787445,"75p-100p",0.5,73.5,0,0,0,17.7377758026123
0,0,0.19885503057271,-1.05563497543335,"75p-100p",1,73.5,0,0,0,23.730001449585
0,0,0.1976142806792,-1.07090961933136,"50p-75p",1.5,73.5,0,0,0,11.8466672897339
0,0,0.214254056458875,-1.05870127677917,"75p-100p",2,73.5,0,0,0,9.72472286224365
0,0,0.202437898241956,-1.069380402565,"50p-75p",2.5,73.5,0,0,0,9.60833358764648
0,0,0.190113391105937,-1.03087437152863,"75p-100p",3,73.5,0,0,0,3.03222107887268
0,0,0.194941877467844,-1.03398728370667,"75p-100p",3.5,73.5,0,0,0,10.4036121368408
0,0,0.177970002495165,-1.11251938343048,"50p-75p",4,73.5,0,0,0,46.7255554199219
0,0,0.183338900120584,-1.10270702838898,"50p-75p",4.5,73.5,0,0,0,27.0436096191406
0,0,0.177059097971053,-1.01333022117615,"75p-100p",5,73.5,0,0,0,10.6894445419312
0,0,0.178076091013912,-1.10079538822174,"50p-75p",5.5,73.5,0,0,0,0
0,0,0.173389856032288,-1.0054520368576,"75p-100p",6,73.5,0,0,0,11.3280553817749
0,0,0.173828611924601,-1.05262792110443,"75p-100p",6.5,73.5,0,0,0,40.0808334350586
0,0,0.173800166572134,-1.08872783184052,"50p-75p",7,73.5,0,0,0,57.0516662597656
0,0.76171875,0.173607910896964,-1.03137600421906,"75p-100p",7.5,73.5,0,0,0,0
0,2.2265625,0.174632867258218,-1.01890385150909,"75p-100p",8,73.5,0,0,0,0
0,3.75,0.176697206623453,-1.02809965610504,"75p-100p",8.5,73.5,0,0,0,0
0,5.21484375,0.17347358761483,-1.03826367855072,"75p-100p",9,73.5,0,0,0,0
0,4.6875,0.173082089318086,-1.07111787796021,"50p-75p",9.5,73.5,0,0,0,0
0,2.28515625,0.173026147321888,-1.06034696102142,"75p-100p",10,73.5,0,0,0,0
0,0.76171875,0.173145796598895,-1.02345597743988,"75p-100p",10.5,73.5,0,0,0,0.544722020626068
0,0.234375,0.173570824359143,-1.06052505970001,"75p-100p",11,73.5,0,0,0,1.80333399772644
0,0,0.174180006866869,-1.05918288230896,"75p-100p",11.5,73.5,0,0,0,0
0,0,0.174459970308814,-1.1102921962738,"50p-75p",12,73.5,0,0,0,0
0,0,0.173987762036619,-1.04823565483093,"75p-100p",12.5,73.5,0,0,0,0
0,0,0.171635466229829,-1.02117383480072,"75p-100p",13,73.5,0,0,0,5.79111099243164
0,0,0.165034859276194,-1.00762796401978,"75p-100p",13.5,73.5,0,0,0,0
0,1.40625,0.150106158523505,-1.02368605136871,"75p-100p",14,73.5,0,0,0,15.288890838623
0,4.5703125,0.135447933669168,-1.06972599029541,"50p-75p",14.5,73.5,0,0,0,7.04222202301025
0,4.5703125,0.136820494174562,-1.00711524486542,"75p-100p",15,73.5,0,0,0,560.935852050781
0,1.40625,0.238469940453331,-1.08560037612915,"50p-75p",15.5,73.5,0,0,0,0
0,0,0.234523267448104,-1.07341122627258,"50p-75p",-4.5,74,0,0,0,0
0,0,0.229160848706629,-1.05020666122437,"75p-100p",-4,74,0,0,0,2.21250009536743
0,0,0.23992109777538,-1.07718241214752,"50p-75p",-3.5,74,0,0,0,0
0,0,0.234081996737908,-1.07739341259003,"50p-75p",-3,74,0,0,0,0
0,0,0.227094012149915,-1.09973216056824,"50p-75p",-2.5,74,0,0,0,0
0,0.76171875,0.217380776743433,-1.07093191146851,"50p-75p",-2,74,0,0,0,0
0,2.2265625,0.217330908898075,-1.07628500461578,"50p-75p",-1.5,74,0,0,0,0
0,2.2265625,0.224234412717617,-1.06315457820892,"75p-100p",-1,74,0,0,0,0
0,0.76171875,0.194255762490356,-1.02676296234131,"75p-100p",-0.5,74,0,0,0,0
0,0,0.182547020865696,-1.07731461524963,"50p-75p",0,74,0,0,0,11.6022205352783
0,0,0.205439235169416,-1.03907322883606,"75p-100p",0.5,74,0,0,0,25.6055564880371
0,0,0.203802084519993,-1.09380030632019,"50p-75p",1,74,0,0,0,7.76750135421753
0,0,0.205881410190039,-1.0611834526062,"75p-100p",1.5,74,0,0,0,3.00222301483154
0,0,0.186828849887797,-1.08553290367126,"50p-75p",2,74,0,0,0,3
0,0,0.191308989183136,-1.05474603176117,"75p-100p",2.5,74,0,0,0,5.00416612625122
0,0,0.191061527354188,-1.04918444156647,"75p-100p",3,74,0,0,0,3.10944390296936
0,0,0.196448129549887,-1.04840517044067,"75p-100p",3.5,74,0,0,0,3.89083290100098
0,0,0.199094703410848,-1.04850196838379,"75p-100p",4,74,0,0,0,12.3077764511108
0,0,0.19848528553969,-1.08795404434204,"50p-75p",4.5,74,0,0,0,0
0,0,0.196827507534649,-1.03312301635742,"75p-100p",5,74,0,0,0,1.09166705608368
0,0,0.17764489126927,-1.0523202419281,"75p-100p",5.5,74,0,0,0,0
0,0,0.197763609771012,-1.06211531162262,"75p-100p",6,74,0,0,0,0
0,0,0.178943159386996,-1.0583108663559,"75p-100p",6.5,74,0,0,0,0
0,0,0.173022949426327,-1.0826108455658,"50p-75p",7,74,0,0,0,0
0,0.76171875,0.174036878223564,-1.03968441486359,"75p-100p",7.5,74,0,0,0,0
0,2.2265625,0.173538385422021,-1.07622957229614,"50p-75p",8,74,0,0,0,0
0,2.6953125,0.175666015895344,-1.05853402614594,"75p-100p",8.5,74,0,0,0,0
0,2.28515625,0.180023374157508,-1.01148390769958,"75p-100p",9,74,0,0,0,0
0,1.5234375,0.17400853863839,-1.09336721897125,"50p-75p",9.5,74,0,0,0,0
0,0.46875,0.173122170449781,-1.04473781585693,"75p-100p",10,74,0,0,0,0
0,0,0.173046853979062,-1.03957951068878,"75p-100p",10.5,74,0,0,0,0
0,0,0.173132888590033,-1.05114555358887,"75p-100p",11,74,0,0,0,0
0,0,0.173170841729164,-1.0510241985321,"75p-100p",11.5,74,0,0,0,0
0,0,0.173566619367623,-1.05311226844788,"75p-100p",12,74,0,0,0,0
0,0,0.174001929223734,-1.0526077747345,"75p-100p",12.5,74,0,0,0,1.41499996185303
0,0,0.174252907694958,-1.05750286579132,"75p-100p",13,74,0,0,0,0.56638902425766
0,0,0.174409753559237,-0.988369226455688,"75p-100p",13.5,74,0,0,0,5.08999872207642
0,0.76171875,0.173729531731551,-1.05146098136902,"75p-100p",14,74,0,0,0,0.940555989742279
0,2.2265625,0.172483770284332,-1.09328353404999,"50p-75p",14.5,74,0,0,0,5.71416711807251
0,2.2265625,0.170099394669389,-1.06601798534393,"50p-75p",15,74,0,0,0,0
0,0.76171875,0.14988078614855,-1.04635047912598,"75p-100p",15.5,74,0,0,0,0
0,0,0.227278379876513,-1.11097240447998,"50p-75p",-4.5,74.5,0,0,0,0
0,0,0.227471888196363,-1.03692543506622,"75p-100p",-4,74.5,0,0,0,0
0,0,0.23017623952127,-1.04033303260803,"75p-100p",-3.5,74.5,0,0,0,0
0,0,0.23300797384487,-1.07062220573425,"50p-75p",-3,74.5,0,0,0,0
0,0,0.23345345014648,-1.0986807346344,"50p-75p",-2.5,74.5,0,0,0,0
0,0.234375,0.239240339899887,-1.104905128479,"50p-75p",-2,74.5,0,0,0,0
0,0.76171875,0.220656098140998,-1.09787237644196,"50p-75p",-1.5,74.5,0,0,0,0
0,0.76171875,0.218628684709753,-1.05146539211273,"75p-100p",-1,74.5,0,0,0,0
0,0.234375,0.231786001144139,-1.0687210559845,"50p-75p",-0.5,74.5,0,0,0,0
0,0,0.241064185782853,-1.03850412368774,"75p-100p",0,74.5,0,0,0,0
0,0,0.230198239982835,-1.04081594944,"75p-100p",0.5,74.5,0,0,0,0
0,0,0.230368006298469,-1.06181395053864,"75p-100p",1,74.5,0,0,0,0
0,0,0.225095840226781,-1.05525505542755,"75p-100p",1.5,74.5,0,0,0,0
0,0,0.241815559366775,-1.09708046913147,"50p-75p",2,74.5,0,0,0,0
0,0,0.234523949822985,-1.0687929391861,"50p-75p",2.5,74.5,0,0,0,0
0,0,0.227595230553347,-1.02350568771362,"75p-100p",3,74.5,0,0,0,0
0,0,0.196510147140047,-1.06666529178619,"50p-75p",3.5,74.5,0,0,0,0
0,0,0.203649581989358,-1.06414997577667,"50p-75p",4,74.5,0,0,0,0
0,0,0.230073656675086,-1.05984747409821,"75p-100p",4.5,74.5,0,0,0,0
0,0,0.208622878373111,-1.06895625591278,"50p-75p",5,74.5,0,0,0,0
0,0,0.197584641866561,-1.07130515575409,"50p-75p",5.5,74.5,0,0,0,0
0,0,0.181554408761904,-1.06639695167542,"50p-75p",6,74.5,0,0,0,0
0,0,0.173589798874833,-1.04840588569641,"75p-100p",6.5,74.5,0,0,0,0
0,0,0.173110081426155,-1.04967737197876,"75p-100p",7,74.5,0,0,0,0
0,0.234375,0.173095029226005,-0.95860481262207,"75p-100p",7.5,74.5,0,0,0,0
0,0.76171875,0.175591524784148,-1.03570246696472,"75p-100p",8,74.5,0,0,0,0
0,0.76171875,0.207028671915232,-1.05182433128357,"75p-100p",8.5,74.5,0,0,0,0
0,0.234375,0.177982200464627,-1.0700249671936,"50p-75p",9,74.5,0,0,0,0
0,0,0.173368299000796,-1.05918538570404,"75p-100p",9.5,74.5,0,0,0,0
0,0,0.174531779342503,-1.05000674724579,"75p-100p",10,74.5,0,0,0,0
0,0,0.173953652366575,-1.08024561405182,"50p-75p",10.5,74.5,0,0,0,0
0,0,0.173444608070777,-1.09035968780518,"50p-75p",11,74.5,0,0,0,0
0,0,0.173225668524913,-1.05955815315247,"75p-100p",11.5,74.5,0,0,0,0
0,0,0.173047649416685,-1.08003687858582,"50p-75p",12,74.5,0,0,0,0
0,0,0.17302390048415,-1.04531240463257,"75p-100p",12.5,74.5,0,0,0,0
0,0,0.173100425555297,-1.06851637363434,"50p-75p",13,74.5,0,0,0,0
0,0,0.173427561507888,-1.04426980018616,"75p-100p",13.5,74.5,0,0,0,0
0,0.76171875,0.17415105368589,-1.08091700077057,"50p-75p",14,74.5,0,0,0,0
0,2.2265625,0.174121184829232,-1.08636569976807,"50p-75p",14.5,74.5,0,0,0,0
0,2.2265625,0.174191428390405,-1.05382537841797,"75p-100p",15,74.5,0,0,0,0
0,0.76171875,0.1647502767689,-1.05097329616547,"75p-100p",15.5,74.5,0,0,0,0
